,Cultivated area (hectares),Seed (Kg),Urea (kg),Phosphate (kg),Potassium (kg),Nitrogen (kg),Insecticide (lit),Water (m3),Irrigation frequency,Yield (kg),Fuel (lit),Electricity (kwh),Calculated carbon (kg co2-eq)
10211,2.5,765.0,677.0,533.0,231.0,2132.0,1.0,10850.0,7.0,9164.0,134.0,5281.0,4675.0
10212,1.0,343.0,344.0,220.0,67.0,814.0,0.6,4831.0,10.0,3865.0,62.0,2134.0,2033.0
10213,1.0,346.0,255.0,218.0,80.0,848.0,0.7,4162.0,7.0,3655.0,51.0,2246.0,1844.0
10214,1.0,273.0,239.0,228.0,86.0,866.0,0.7,5702.0,11.0,3802.0,48.0,2298.0,1844.0
10215,1.25,423.0,317.0,290.0,88.0,1115.0,0.4,6254.0,7.0,4653.0,76.0,2776.0,2615.0
10216,0.5,171.0,145.0,91.0,47.0,410.0,0.3,2648.0,11.0,1833.0,29.0,1124.0,980.0
10217,1.75,546.0,488.0,376.0,149.0,1426.0,1.0,7487.0,10.0,6282.0,87.0,3750.0,3005.0
10218,2.0,673.0,643.0,467.0,139.0,1684.0,0.4,10399.0,10.0,7703.0,119.0,4456.0,3936.0
10219,0.5,155.0,159.0,113.0,42.0,453.0,0.3,2107.0,11.0,1784.0,21.0,1149.0,859.0
10220,1.0,318.0,341.0,229.0,88.0,870.0,0.4,5673.0,10.0,3619.0,49.0,2126.0,1852.0
10221,2.0,667.0,556.0,434.0,146.0,1644.0,1.2,8846.0,10.0,6826.0,81.0,4470.0,3828.0
10222,0.5,139.0,150.0,87.0,43.0,439.0,0.2,2891.0,7.0,1734.0,25.0,1105.0,878.0
10223,1.25,357.0,402.0,223.0,102.0,1018.0,0.6,5506.0,11.0,4398.0,63.0,2713.0,2384.0
10224,3.0,943.0,911.0,543.0,267.0,2668.0,2.2,12863.0,11.0,10594.0,123.0,6708.0,5656.0
10225,2.0,544.0,575.0,391.0,181.0,1622.0,1.3,8991.0,10.0,6981.0,115.0,4433.0,4129.0
10226,1.0,349.0,275.0,232.0,90.0,870.0,0.7,4254.0,11.0,3724.0,57.0,2298.0,1806.0
10227,1.0,267.0,331.0,226.0,92.0,885.0,0.4,4160.0,11.0,3745.0,58.0,2274.0,1978.0
10228,2.5,803.0,634.0,435.0,206.0,2215.0,1.9,12839.0,10.0,8502.0,152.0,5309.0,5049.0
10229,2.5,752.0,704.0,481.0,205.0,2161.0,0.6,13864.0,8.0,8587.0,100.0,5503.0,4946.0
10230,1.5,465.0,488.0,301.0,107.0,1307.0,0.7,8432.0,8.0,5545.0,72.0,3399.0,2977.0
10231,1.0,349.0,233.0,235.0,83.0,850.0,0.6,5493.0,10.0,3765.0,59.0,2275.0,2065.0
10232,0.5,164.0,163.0,104.0,36.0,427.0,0.2,2354.0,11.0,1900.0,25.0,1082.0,1043.0
10233,2.5,758.0,868.0,590.0,178.0,2128.0,1.3,10697.0,7.0,9381.0,156.0,5678.0,5032.0
10234,3.0,839.0,967.0,653.0,278.0,2694.0,0.9,14068.0,11.0,11559.0,125.0,6749.0,5607.0
10235,0.75,239.0,179.0,154.0,52.0,619.0,0.5,3755.0,7.0,2708.0,41.0,1659.0,1330.0
10236,2.0,585.0,664.0,357.0,141.0,1666.0,0.6,9658.0,11.0,6993.0,111.0,4517.0,3520.0
10237,0.5,149.0,122.0,86.0,42.0,435.0,0.3,2194.0,11.0,1934.0,30.0,1091.0,990.0
10238,1.25,377.0,302.0,216.0,112.0,1096.0,0.9,5764.0,7.0,4567.0,74.0,2674.0,2331.0
10239,3.0,957.0,833.0,710.0,231.0,2592.0,2.2,15748.0,11.0,11590.0,125.0,6340.0,6106.0
10240,2.0,580.0,500.0,470.0,155.0,1798.0,0.9,10616.0,7.0,7224.0,118.0,4349.0,3863.0
10241,1.25,353.0,397.0,272.0,88.0,1121.0,0.5,5421.0,11.0,4268.0,66.0,2667.0,2156.0
10242,2.0,558.0,534.0,416.0,131.0,1749.0,1.0,11235.0,11.0,7128.0,116.0,4435.0,3804.0
10243,2.5,746.0,701.0,565.0,201.0,2194.0,0.8,12234.0,11.0,9642.0,156.0,5690.0,4804.0
10244,1.0,267.0,341.0,173.0,93.0,845.0,0.3,5207.0,7.0,3809.0,41.0,2204.0,1977.0
10245,0.75,200.0,202.0,156.0,63.0,639.0,0.4,4059.0,8.0,2565.0,41.0,1650.0,1302.0
10246,3.0,1039.0,894.0,632.0,254.0,2609.0,1.5,16513.0,7.0,11690.0,190.0,6379.0,5766.0
10247,1.0,303.0,231.0,173.0,87.0,829.0,0.6,4189.0,7.0,3528.0,59.0,2234.0,2066.0
10248,0.75,251.0,234.0,151.0,69.0,654.0,0.2,3862.0,10.0,2713.0,36.0,1655.0,1310.0
10249,2.0,553.0,573.0,375.0,138.0,1726.0,0.8,11064.0,10.0,6994.0,103.0,4553.0,4087.0
10250,1.75,508.0,447.0,398.0,118.0,1463.0,1.2,8219.0,7.0,6254.0,75.0,3840.0,3524.0
10251,1.5,486.0,398.0,321.0,130.0,1316.0,0.7,6752.0,10.0,5322.0,92.0,3179.0,2908.0
10252,1.25,384.0,410.0,298.0,104.0,1096.0,0.6,5638.0,7.0,4420.0,65.0,2866.0,2341.0
10253,1.75,515.0,606.0,355.0,132.0,1564.0,1.2,9129.0,11.0,6573.0,74.0,4018.0,3588.0
10254,1.5,475.0,362.0,302.0,136.0,1303.0,0.8,8329.0,10.0,5565.0,91.0,3390.0,2848.0
10255,0.5,147.0,166.0,108.0,42.0,425.0,0.2,2175.0,8.0,1746.0,27.0,1113.0,861.0
10256,2.0,526.0,638.0,454.0,142.0,1817.0,1.1,10325.0,7.0,7090.0,123.0,4528.0,3573.0
10257,3.0,936.0,748.0,715.0,211.0,2698.0,1.8,15084.0,10.0,11136.0,158.0,6852.0,6214.0
10258,2.0,618.0,668.0,352.0,162.0,1694.0,0.5,11426.0,7.0,6924.0,91.0,4310.0,3548.0
10259,3.0,908.0,893.0,720.0,208.0,2656.0,1.5,13496.0,11.0,10299.0,143.0,6412.0,6172.0
10260,3.0,976.0,757.0,553.0,222.0,2583.0,1.9,16961.0,8.0,10967.0,151.0,6598.0,5797.0
10261,1.75,480.0,607.0,315.0,146.0,1445.0,0.9,9404.0,10.0,6518.0,97.0,3943.0,3192.0
10262,2.5,849.0,687.0,448.0,184.0,2071.0,0.8,10371.0,10.0,9063.0,133.0,5330.0,4569.0
10263,2.0,631.0,559.0,369.0,156.0,1814.0,1.5,11185.0,11.0,6878.0,126.0,4468.0,3695.0
10264,1.25,375.0,383.0,283.0,117.0,1060.0,0.7,6091.0,11.0,4374.0,79.0,2823.0,2183.0
10265,1.25,348.0,385.0,275.0,118.0,1052.0,0.3,7193.0,10.0,4780.0,75.0,2779.0,2398.0
10266,1.5,508.0,437.0,280.0,99.0,1362.0,0.7,7565.0,11.0,5146.0,71.0,3171.0,2832.0
10267,1.75,518.0,435.0,339.0,125.0,1478.0,0.6,8462.0,7.0,6475.0,107.0,3751.0,3109.0
10268,0.75,196.0,189.0,148.0,58.0,618.0,0.2,3880.0,8.0,2615.0,39.0,1694.0,1561.0
10269,3.0,1018.0,743.0,519.0,204.0,2573.0,1.4,14542.0,11.0,11044.0,176.0,6816.0,5532.0
10270,1.5,398.0,380.0,284.0,126.0,1306.0,0.8,7075.0,11.0,5562.0,67.0,3203.0,2848.0
10271,0.5,132.0,150.0,100.0,41.0,424.0,0.1,2517.0,7.0,1758.0,22.0,1089.0,1024.0
10272,2.5,846.0,867.0,481.0,211.0,2113.0,0.7,12441.0,10.0,9466.0,154.0,5307.0,4508.0
10273,1.0,328.0,348.0,220.0,82.0,845.0,0.3,4744.0,8.0,3612.0,64.0,2133.0,1925.0
10274,2.5,801.0,671.0,511.0,173.0,2200.0,1.4,12861.0,7.0,9662.0,147.0,5625.0,4815.0
10275,2.0,693.0,616.0,346.0,150.0,1667.0,1.4,8334.0,7.0,7482.0,87.0,4352.0,3583.0
10276,0.75,262.0,227.0,153.0,49.0,635.0,0.4,4315.0,11.0,2551.0,34.0,1623.0,1432.0
10277,1.5,441.0,450.0,331.0,112.0,1275.0,0.5,7199.0,11.0,5247.0,63.0,3445.0,2859.0
10278,0.75,209.0,247.0,149.0,59.0,640.0,0.4,4165.0,7.0,2746.0,33.0,1720.0,1298.0
10279,1.25,431.0,332.0,294.0,92.0,1094.0,0.8,6286.0,8.0,4334.0,54.0,2775.0,2496.0
10280,0.5,152.0,156.0,118.0,41.0,428.0,0.4,2335.0,7.0,1776.0,21.0,1068.0,1018.0
10281,2.0,618.0,692.0,419.0,141.0,1682.0,0.4,10232.0,10.0,6992.0,100.0,4533.0,3749.0
10282,1.75,571.0,533.0,396.0,124.0,1427.0,0.5,8003.0,11.0,6526.0,89.0,3863.0,3575.0
10283,2.0,628.0,521.0,435.0,137.0,1819.0,1.4,11059.0,11.0,6804.0,94.0,4296.0,3454.0
10284,1.5,439.0,349.0,273.0,123.0,1350.0,0.8,6297.0,11.0,5257.0,70.0,3174.0,3086.0
10285,0.75,229.0,183.0,144.0,63.0,648.0,0.4,3345.0,11.0,2709.0,38.0,1623.0,1307.0
10286,2.5,711.0,591.0,464.0,178.0,2175.0,1.9,12591.0,11.0,8599.0,125.0,5504.0,4477.0
10287,2.0,522.0,590.0,370.0,178.0,1626.0,0.9,9134.0,10.0,6923.0,122.0,4562.0,3906.0
10288,0.5,152.0,148.0,110.0,36.0,441.0,0.2,2499.0,8.0,1862.0,25.0,1078.0,884.0
10289,1.0,323.0,347.0,190.0,91.0,867.0,0.6,4120.0,7.0,3493.0,55.0,2264.0,1911.0
10290,3.0,989.0,1021.0,718.0,264.0,2718.0,1.8,16973.0,11.0,10694.0,139.0,6650.0,5447.0
10291,2.5,792.0,697.0,582.0,221.0,2061.0,1.3,13033.0,10.0,8911.0,114.0,5281.0,4480.0
10292,2.0,535.0,656.0,348.0,134.0,1697.0,1.1,9539.0,8.0,7016.0,90.0,4517.0,3482.0
10293,1.5,408.0,415.0,290.0,142.0,1362.0,0.7,7161.0,8.0,5107.0,83.0,3399.0,3024.0
10294,2.5,740.0,622.0,583.0,173.0,2197.0,1.2,10325.0,8.0,9588.0,146.0,5545.0,5193.0
10295,0.5,130.0,118.0,116.0,47.0,413.0,0.1,2682.0,7.0,1762.0,32.0,1093.0,906.0
10296,3.0,912.0,779.0,682.0,249.0,2498.0,1.4,12727.0,11.0,10456.0,152.0,6811.0,5804.0
10297,0.5,135.0,146.0,105.0,37.0,427.0,0.1,2693.0,11.0,1818.0,21.0,1069.0,996.0
10298,1.0,344.0,271.0,208.0,65.0,868.0,0.6,5605.0,8.0,3478.0,59.0,2124.0,1957.0
10299,1.75,516.0,575.0,324.0,132.0,1434.0,0.5,10118.0,7.0,6423.0,77.0,3755.0,3476.0
10300,1.75,595.0,575.0,388.0,137.0,1578.0,0.7,9581.0,11.0,6763.0,90.0,3718.0,3245.0
10301,2.5,733.0,874.0,473.0,181.0,2062.0,0.6,12383.0,7.0,8643.0,103.0,5702.0,5120.0
10302,2.5,770.0,794.0,521.0,181.0,2268.0,1.3,10904.0,11.0,9548.0,146.0,5420.0,4599.0
10303,2.0,637.0,616.0,410.0,134.0,1710.0,0.5,10742.0,10.0,7564.0,103.0,4487.0,3836.0
10304,0.75,244.0,262.0,135.0,55.0,636.0,0.3,3801.0,11.0,2737.0,37.0,1592.0,1377.0
10305,3.0,904.0,862.0,514.0,267.0,2548.0,0.7,13219.0,10.0,11484.0,176.0,6650.0,5864.0
10306,1.25,345.0,407.0,256.0,112.0,1082.0,0.8,6193.0,7.0,4818.0,57.0,2854.0,2619.0
10307,2.0,658.0,657.0,433.0,145.0,1629.0,0.4,9529.0,8.0,7062.0,96.0,4353.0,4128.0
10308,0.5,133.0,174.0,90.0,40.0,415.0,0.3,2416.0,7.0,1723.0,27.0,1055.0,892.0
10309,0.5,154.0,137.0,114.0,46.0,454.0,0.3,2210.0,11.0,1744.0,23.0,1080.0,911.0
10310,3.0,1000.0,1017.0,676.0,246.0,2564.0,1.7,16650.0,8.0,11215.0,122.0,6674.0,5336.0
10311,1.0,267.0,319.0,181.0,71.0,859.0,0.4,4231.0,8.0,3813.0,58.0,2273.0,1962.0
10312,1.0,336.0,256.0,238.0,81.0,900.0,0.3,5328.0,8.0,3890.0,51.0,2162.0,1891.0
10313,1.5,475.0,369.0,327.0,112.0,1330.0,0.3,7644.0,7.0,5806.0,72.0,3156.0,3092.0
10314,1.0,324.0,249.0,175.0,84.0,821.0,0.5,4519.0,8.0,3669.0,58.0,2279.0,1921.0
10315,0.5,171.0,129.0,89.0,35.0,417.0,0.2,2447.0,11.0,1827.0,30.0,1134.0,946.0
10316,1.25,414.0,355.0,296.0,110.0,1078.0,0.6,5176.0,10.0,4521.0,77.0,2870.0,2605.0
10317,0.75,257.0,229.0,160.0,52.0,620.0,0.2,4164.0,10.0,2659.0,44.0,1676.0,1455.0
10318,1.5,395.0,443.0,317.0,122.0,1290.0,1.1,8378.0,10.0,5164.0,83.0,3372.0,2784.0
10319,0.75,200.0,225.0,154.0,63.0,676.0,0.3,3294.0,11.0,2560.0,36.0,1642.0,1402.0
10320,1.5,457.0,354.0,306.0,142.0,1241.0,0.9,8403.0,8.0,5795.0,62.0,3162.0,3134.0
10321,1.75,487.0,435.0,394.0,157.0,1459.0,1.2,9353.0,10.0,6635.0,110.0,3910.0,3464.0
10322,2.0,673.0,558.0,375.0,147.0,1803.0,0.9,8532.0,7.0,7604.0,119.0,4502.0,3927.0
10323,0.75,208.0,250.0,134.0,61.0,631.0,0.2,3767.0,10.0,2687.0,48.0,1658.0,1430.0
10324,0.5,136.0,162.0,85.0,35.0,437.0,0.4,2365.0,11.0,1781.0,23.0,1126.0,899.0
10325,1.25,333.0,415.0,251.0,116.0,1033.0,0.4,6319.0,8.0,4535.0,74.0,2826.0,2171.0
10326,1.0,331.0,322.0,219.0,84.0,827.0,0.6,5329.0,8.0,3666.0,61.0,2190.0,1874.0
10327,1.25,437.0,360.0,233.0,91.0,1046.0,0.6,7146.0,10.0,4800.0,57.0,2627.0,2254.0
10328,0.75,232.0,183.0,151.0,62.0,658.0,0.6,3895.0,11.0,2589.0,38.0,1652.0,1475.0
10329,0.5,171.0,131.0,117.0,37.0,417.0,0.1,2549.0,11.0,1799.0,24.0,1130.0,923.0
10330,1.5,423.0,417.0,307.0,134.0,1357.0,0.8,6567.0,10.0,5276.0,91.0,3322.0,2716.0
10331,2.0,604.0,575.0,340.0,178.0,1745.0,1.5,10815.0,8.0,7592.0,88.0,4314.0,3841.0
10332,1.0,302.0,337.0,224.0,82.0,869.0,0.3,4338.0,10.0,3812.0,61.0,2162.0,2085.0
10333,0.75,236.0,185.0,152.0,58.0,632.0,0.2,4208.0,7.0,2653.0,41.0,1699.0,1453.0
10334,0.5,138.0,115.0,114.0,42.0,449.0,0.3,2365.0,8.0,1773.0,23.0,1105.0,852.0
10335,3.0,792.0,1000.0,636.0,214.0,2469.0,2.3,16184.0,11.0,11614.0,134.0,6676.0,5623.0
10336,1.75,581.0,561.0,329.0,140.0,1465.0,0.8,8445.0,10.0,6446.0,80.0,3998.0,2990.0
10337,3.0,946.0,884.0,568.0,284.0,2674.0,1.1,14109.0,8.0,10890.0,124.0,6774.0,5837.0
10338,0.5,173.0,130.0,110.0,44.0,434.0,0.3,2104.0,8.0,1802.0,29.0,1082.0,919.0
10339,2.0,680.0,495.0,473.0,145.0,1716.0,0.6,10049.0,11.0,7711.0,100.0,4569.0,3465.0
10340,0.5,132.0,119.0,103.0,33.0,417.0,0.3,2341.0,10.0,1871.0,24.0,1128.0,924.0
10341,1.0,330.0,297.0,214.0,65.0,877.0,0.2,5592.0,11.0,3422.0,49.0,2143.0,1924.0
10342,2.0,527.0,655.0,393.0,147.0,1801.0,0.6,8734.0,10.0,6906.0,94.0,4227.0,3772.0
10343,3.0,850.0,753.0,677.0,274.0,2650.0,1.3,15470.0,7.0,11004.0,184.0,6859.0,5949.0
10344,3.0,1044.0,920.0,539.0,275.0,2616.0,1.5,14105.0,8.0,10644.0,150.0,6542.0,5548.0
10345,1.25,435.0,342.0,267.0,113.0,1073.0,1.0,6609.0,11.0,4708.0,70.0,2719.0,2493.0
10346,1.0,323.0,301.0,214.0,94.0,898.0,0.7,5557.0,7.0,3676.0,43.0,2223.0,1960.0
10347,1.0,295.0,257.0,179.0,87.0,890.0,0.5,5465.0,7.0,3822.0,48.0,2216.0,1985.0
10348,1.25,364.0,337.0,233.0,99.0,1032.0,0.5,6513.0,8.0,4427.0,56.0,2860.0,2226.0
10349,0.75,252.0,259.0,135.0,56.0,610.0,0.4,3773.0,8.0,2660.0,34.0,1629.0,1506.0
10350,1.0,307.0,310.0,188.0,88.0,895.0,0.6,5194.0,10.0,3539.0,44.0,2262.0,1887.0
10351,1.5,455.0,469.0,311.0,115.0,1251.0,1.2,7717.0,7.0,5422.0,70.0,3280.0,2784.0
10352,1.5,431.0,361.0,262.0,128.0,1294.0,0.4,8618.0,7.0,5291.0,68.0,3206.0,2767.0
10353,0.75,246.0,211.0,160.0,49.0,624.0,0.4,4092.0,10.0,2641.0,42.0,1723.0,1413.0
10354,1.0,277.0,270.0,202.0,66.0,878.0,0.6,5495.0,10.0,3457.0,41.0,2267.0,2040.0
10355,3.0,903.0,881.0,684.0,207.0,2478.0,0.8,16656.0,7.0,10580.0,166.0,6658.0,5632.0
10356,2.0,571.0,644.0,392.0,145.0,1656.0,0.9,11177.0,7.0,7407.0,124.0,4543.0,4090.0
10357,1.25,405.0,399.0,254.0,86.0,1132.0,0.8,7218.0,7.0,4571.0,51.0,2653.0,2394.0
10358,1.5,441.0,361.0,308.0,115.0,1357.0,0.4,7017.0,11.0,5158.0,70.0,3162.0,2671.0
10359,1.25,334.0,424.0,253.0,99.0,1053.0,0.9,5157.0,10.0,4410.0,78.0,2705.0,2158.0
10360,2.0,588.0,626.0,371.0,143.0,1741.0,0.5,9592.0,7.0,7093.0,122.0,4212.0,3929.0
10361,3.0,804.0,895.0,589.0,273.0,2641.0,1.0,15231.0,11.0,11289.0,161.0,6518.0,5857.0
10362,1.5,465.0,467.0,359.0,103.0,1292.0,1.0,6421.0,11.0,5827.0,67.0,3289.0,2795.0
10363,2.0,699.0,685.0,444.0,147.0,1683.0,1.3,10769.0,10.0,7534.0,86.0,4507.0,3482.0
10364,1.5,441.0,466.0,333.0,132.0,1363.0,0.4,6747.0,10.0,5445.0,66.0,3332.0,2599.0
10365,3.0,1042.0,720.0,713.0,222.0,2551.0,1.9,12411.0,8.0,11572.0,185.0,6363.0,5592.0
10366,2.5,787.0,806.0,534.0,217.0,2215.0,0.5,12689.0,11.0,8843.0,137.0,5480.0,4280.0
10367,2.5,737.0,823.0,507.0,178.0,2051.0,1.1,11776.0,11.0,9528.0,146.0,5342.0,4498.0
10368,1.75,492.0,610.0,416.0,139.0,1424.0,1.4,9625.0,11.0,6530.0,87.0,3809.0,3310.0
10369,1.75,578.0,440.0,375.0,141.0,1475.0,0.4,8945.0,10.0,6414.0,88.0,3748.0,3415.0
10370,2.0,531.0,694.0,355.0,152.0,1681.0,0.5,10696.0,8.0,7717.0,117.0,4298.0,3758.0
10371,1.5,470.0,419.0,287.0,108.0,1263.0,0.5,8293.0,11.0,5574.0,70.0,3176.0,2831.0
10372,3.0,1017.0,866.0,679.0,195.0,2536.0,1.9,12740.0,8.0,10628.0,172.0,6643.0,6011.0
10373,2.0,554.0,607.0,345.0,189.0,1697.0,0.7,10628.0,7.0,6961.0,94.0,4529.0,4145.0
10374,0.5,162.0,131.0,101.0,35.0,423.0,0.3,2650.0,10.0,1820.0,22.0,1121.0,999.0
10375,1.0,284.0,333.0,208.0,95.0,812.0,0.5,5034.0,8.0,3860.0,62.0,2236.0,1851.0
10376,0.75,211.0,194.0,172.0,53.0,622.0,0.3,4124.0,10.0,2873.0,36.0,1661.0,1553.0
10377,0.5,134.0,123.0,93.0,45.0,448.0,0.2,2889.0,10.0,1701.0,24.0,1108.0,863.0
10378,0.5,136.0,150.0,88.0,43.0,444.0,0.3,2881.0,10.0,1881.0,29.0,1097.0,929.0
10379,1.5,484.0,524.0,289.0,101.0,1328.0,0.5,8274.0,8.0,5821.0,93.0,3242.0,2629.0
10380,2.0,576.0,536.0,428.0,171.0,1760.0,0.7,10244.0,7.0,6991.0,96.0,4557.0,3900.0
10381,0.75,259.0,220.0,129.0,68.0,620.0,0.5,3887.0,10.0,2610.0,31.0,1669.0,1344.0
10382,3.0,968.0,721.0,566.0,284.0,2679.0,1.7,15734.0,10.0,11590.0,147.0,6795.0,5582.0
10383,2.5,796.0,870.0,593.0,228.0,2218.0,1.7,12494.0,8.0,8886.0,136.0,5323.0,4655.0
10384,1.5,500.0,355.0,273.0,132.0,1229.0,0.9,8296.0,8.0,5581.0,79.0,3370.0,3018.0
10385,3.0,830.0,964.0,690.0,278.0,2605.0,1.4,15784.0,10.0,10277.0,186.0,6559.0,5227.0
10386,0.75,205.0,231.0,172.0,69.0,641.0,0.3,3234.0,8.0,2624.0,42.0,1593.0,1459.0
10387,1.75,547.0,591.0,328.0,145.0,1529.0,1.0,9756.0,7.0,6321.0,110.0,3963.0,3018.0
10388,2.0,687.0,668.0,380.0,136.0,1798.0,1.4,9972.0,10.0,7328.0,83.0,4418.0,3878.0
10389,0.75,226.0,203.0,141.0,70.0,627.0,0.4,3679.0,8.0,2834.0,42.0,1670.0,1303.0
10390,1.75,461.0,520.0,318.0,133.0,1468.0,0.9,8971.0,11.0,6601.0,111.0,3992.0,3452.0
10391,0.5,153.0,151.0,89.0,43.0,428.0,0.3,2501.0,11.0,1840.0,28.0,1071.0,963.0
10392,1.5,501.0,418.0,360.0,131.0,1361.0,0.8,6503.0,7.0,5321.0,86.0,3280.0,2916.0
10393,0.75,233.0,220.0,164.0,64.0,668.0,0.3,3693.0,8.0,2867.0,33.0,1683.0,1469.0
10394,0.5,140.0,122.0,113.0,39.0,455.0,0.3,2312.0,10.0,1937.0,28.0,1096.0,892.0
10395,2.5,860.0,662.0,584.0,179.0,2200.0,0.6,11887.0,8.0,8835.0,113.0,5258.0,5246.0
10396,2.0,659.0,653.0,373.0,148.0,1721.0,0.9,10454.0,10.0,7323.0,93.0,4517.0,3936.0
10397,3.0,1043.0,902.0,586.0,282.0,2649.0,2.3,13267.0,8.0,10409.0,165.0,6888.0,5499.0
10398,0.75,221.0,203.0,160.0,56.0,647.0,0.3,3349.0,8.0,2620.0,37.0,1685.0,1286.0
10399,1.25,397.0,288.0,256.0,111.0,1039.0,0.8,7202.0,11.0,4499.0,61.0,2684.0,2501.0
10400,1.0,317.0,275.0,206.0,90.0,819.0,0.5,4675.0,11.0,3851.0,51.0,2239.0,2061.0
10401,3.0,949.0,915.0,523.0,262.0,2641.0,2.3,16825.0,10.0,10703.0,167.0,6887.0,5550.0
10402,2.5,822.0,690.0,515.0,232.0,2073.0,0.6,11504.0,11.0,9510.0,142.0,5283.0,4668.0
10403,0.5,149.0,122.0,105.0,46.0,428.0,0.4,2595.0,7.0,1915.0,27.0,1106.0,1013.0
10404,2.5,654.0,733.0,487.0,203.0,2090.0,1.2,10653.0,7.0,8879.0,135.0,5431.0,4532.0
10405,0.5,165.0,124.0,102.0,47.0,439.0,0.1,2646.0,8.0,1811.0,29.0,1097.0,1050.0
10406,1.5,419.0,348.0,343.0,141.0,1266.0,0.4,6787.0,10.0,5302.0,94.0,3415.0,3053.0
10407,3.0,1035.0,703.0,688.0,281.0,2567.0,2.2,17144.0,11.0,10613.0,154.0,6442.0,5155.0
10408,1.5,497.0,505.0,267.0,126.0,1310.0,0.9,7244.0,10.0,5543.0,89.0,3180.0,2667.0
10409,1.0,296.0,326.0,233.0,66.0,893.0,0.6,4339.0,11.0,3873.0,50.0,2146.0,2038.0
10410,0.5,135.0,138.0,95.0,35.0,421.0,0.4,2538.0,7.0,1845.0,29.0,1144.0,985.0
10411,3.0,1043.0,706.0,539.0,251.0,2653.0,1.2,17219.0,11.0,11429.0,142.0,6679.0,5856.0
10412,1.5,415.0,388.0,281.0,132.0,1319.0,1.1,8591.0,8.0,5621.0,67.0,3396.0,3058.0
10413,1.0,3500.0,15.0,250.0,0.0,400.0,4.0,7560.0,15.0,20000.0,78.5,3678.0,11830.0
10414,0.3,1200.0,3.0,50.0,0.0,150.0,1.5,2016.0,14.0,5000.0,16.2,980.9999999999999,3480.0
10415,1.5,5000.0,20.0,100.0,50.0,270.0,1.0,9720.0,15.0,32000.0,133.75,4729.0,10680.0
10416,2.0,7200.0,25.0,200.0,75.0,450.0,5.0,13104.0,14.0,45000.0,181.0,6376.499999999999,14050.0
10417,0.5,1800.0,15.0,50.0,0.0,200.0,1.5,2808.0,13.0,10000.0,44.0,1366.0,5173.0
10418,3.0,11000.0,40.0,,0.0,750.0,9.0,6048.0,14.0,75000.0,271.5,2942.9999999999995,17310.0
10419,2.0,7000.0,20.0,100.0,0.0,500.0,6.0,6048.0,14.0,49000.0,181.0,2942.9999999999995,13570.0
10420,2.5,37.0,30.0,400.0,0.0,600.0,6.0,6911.999999999999,6.0,5000.0,198.0,3363.0,14130.0
10421,1.0,3600.0,10.0,250.0,0.0,300.0,3.0,7560.0,15.0,20000.0,90.5,3678.0,9310.0
10422,0.3,850.0,3.0,75.0,50.0,100.0,,1620.0,15.0,6000.0,17.4,788.0,2831.8830000000003
10423,2.0,7000.0,30.0,350.0,0.0,650.0,6.0,7560.0,15.0,46500.0,197.0,3678.0,17935.318000000003
10424,0.5,1500.0,10.0,,0.0,200.0,1.0,3780.0,15.0,12000.0,28.25,1839.0,5860.678999999999
10425,3.5,12500.0,40.0,150.0,0.0,850.0,10.0,9072.0,14.0,95000.0,316.75,4414.499999999999,23719.1848
10426,1.0,3500.0,10.0,,0.0,300.0,2.5,7056.0,14.0,21000.0,56.5,3433.4999999999995,9308.4354
10427,4.0,14500.0,40.0,400.0,0.0,1250.0,10.0,30240.0,15.0,124000.0,362.0,14714.999999999998,39444.74599999999
10428,0.5,1700.0,15.0,150.0,0.0,250.0,,3240.0,15.0,10000.0,29.0,1576.607142857143,6817.859928571429
10429,2.5,8500.0,30.0,650.0,100.0,800.0,4.0,7560.0,15.0,64000.0,183.75,3678.7499999999995,21133.331499999997
10430,3.0,9750.0,35.0,150.0,50.0,850.0,5.0,9720.0,15.0,82500.0,271.5,4729.821428571428,23396.809785714286
10431,0.3,1000.0,3.0,100.0,20.0,100.0,,1512.0,14.0,5500.0,17.4,735.7499999999999,2796.0993
10432,1.0,3500.0,15.0,200.0,0.0,350.0,2.0,3240.0,15.0,22500.0,98.5,1576.607142857143,9266.459928571428
10433,2.2,7200.0,30.0,100.0,0.0,400.0,3.0,15120.0,15.0,54000.0,158.4,7357.499999999999,15512.889
10434,5.0,18000.0,50.0,600.0,200.0,1000.0,10.0,16200.0,15.0,150000.0,452.5,7883.035714285714,30653.649642857144
10435,1.7,6250.0,25.0,350.0,0.0,550.0,3.5,9072.0,14.0,39200.0,116.44999999999999,4414.499999999999,15940.4028
10436,0.2,800.0,3.0,50.0,0.0,75.0,,540.0,15.0,3750.0,11.600000000000001,262.7678571428571,1886.2473214285712
10437,1.3,4800.0,17.0,,0.0,300.0,4.0,9072.0,14.0,28000.0,94.25,4414.499999999999,10468.734799999998
10438,3.5,11700.0,50.0,250.0,100.0,750.0,6.0,23760.0,15.0,89000.0,260.75,11561.785714285712,26958.93114285714
10439,1.0,3300.0,15.0,250.0,100.0,400.0,3.0,3240.0,15.0,24000.0,92.0,1576.607142857143,10270.659928571427
10440,2.0,6700.0,30.0,,100.0,500.0,6.0,15120.0,15.0,47000.0,108.0,7357.499999999999,17270.313
10441,4.5,16000.0,50.0,600.0,200.0,1300.0,10.0,15120.0,15.0,145000.0,407.25,7357.499999999999,35843.298
